state_abbr,county_name,hospital_name,city,wait_text,wait_minutes,detail_url,detail_name,detail_address,detail_city,detail_state,detail_zip,detail_phone,detail_hospital_type,detail_emergency_services,detail_mortality_overall_text,detail_mortality_overall_percent,detail_mortality_overall_direction,detail_mortality_heart_attack_percent,detail_mortality_stroke_percent,detail_mortality_heart_failure_percent,detail_mortality_pneumonia_percent,detail_c_diff_cases,detail_mrsa_cases,detail_avg_time_in_ed_minutes,detail_overall_patient_rating,detail_positive_patient_ratings,detail_negative_patient_ratings,source_url,scrape_ts
AL,Etowah,Riverview Regional Medical Center,Gadsden,2h 33m,153.0,https://www.hospitalstats.org/hospital-ratings/riverview-regional-medical-center-gadsden-al.htm,Riverview Regional Medical Center Ratings,600 South Third Street,Gadsden,AL,35901,(256) 543-5200,Acute Care Hospitals,YES,5% better,5.0,better,11.7,13.3,12.5,16.4,3,2,153,AVERAGE,Nurses usually take time to communicate well,Staff doesn't respond quickly when patients need help; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Etowah-County-AL.htm,2025-10-18T16:59:49.499318+00:00
AL,Etowah,Gadsden Regional Medical Center,Gadsden,3h 9m,189.0,https://www.hospitalstats.org/hospital-ratings/gadsden-regional-medical-center-gadsden-al.htm,Gadsden Regional Medical Center Ratings,1007 Goodyear Avenue,Gadsden,AL,35903,(256) 494-4000,Acute Care Hospitals,YES,1% worse,1.0,worse,12.1,13.4,10.9,20.7,3,6,189,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Etowah-County-AL.htm,2025-10-18T16:59:49.499318+00:00
AL,Fayette,Northwest Medical Center,Winfield,2h 9m,129.0,https://www.hospitalstats.org/hospital-ratings/northwest-medical-center-winfield-al.htm,Northwest Medical Center Ratings,1530 U S Highway 43,Winfield,AL,35594,(205) 487-7736,Acute Care Hospitals,YES,20% worse,20.0,worse,,,13.2,24.2,1,0,129,AVERAGE,Nurses usually respond quickly when patients need help; Nurses usually take time to communicate well; Doctors usually communicate well with patients; Patients usually receive help when they request it; Rooms and facilities are usually clean; Rooms were often quiet at night,,https://www.hospitalstats.org/ER-Wait-Time/Fayette-County-AL.htm,2025-10-18T16:59:52.422349+00:00
AL,Fayette,Fayette Medical Center,Fayette,2h 17m,137.0,https://www.hospitalstats.org/hospital-ratings/fayette-medical-center-fayette-al.htm,Fayette Medical Center Ratings,1653 Temple Avenue North,Fayette,AL,35555,(205) 932-5966,Acute Care Hospitals,YES,5% better,5.0,better,,,10.4,18.2,2,0,137,VERY GOOD,Nurses usually respond quickly when patients need help; Patients usually receive help when they request it; Rooms were often quiet at night,,https://www.hospitalstats.org/ER-Wait-Time/Fayette-County-AL.htm,2025-10-18T16:59:52.422349+00:00
AL,Franklin,Russellville Hospital,Russellville,1h 47m,107.0,https://www.hospitalstats.org/hospital-ratings/russellville-hospital-russellville-al.htm,Russellville Hospital Ratings,15155 Highway 43,Russellville,AL,35653,(256) 332-1611,Acute Care Hospitals,YES,27% worse,27.0,worse,,,,25.1,0,0,107,AVERAGE,Nurses usually take time to communicate well; Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Franklin-County-AL.htm,2025-10-18T16:59:55.382371+00:00
AL,Franklin,Red Bay Hospital,Red Bay,2h 4m,124.0,https://www.hospitalstats.org/hospital-ratings/red-bay-hospital-red-bay-al.htm,Red Bay Hospital Ratings,211 Hospital Road,Red Bay,AL,35582,(256) 356-9532,Critical Access Hospitals,YES,,,,,,,,0,0,124,POOR,,,https://www.hospitalstats.org/ER-Wait-Time/Franklin-County-AL.htm,2025-10-18T16:59:55.382371+00:00
AL,Geneva,Wiregrass Medical Center,Geneva,2h 2m,122.0,https://www.hospitalstats.org/hospital-ratings/wiregrass-medical-center-geneva-al.htm,Wiregrass Medical Center Ratings,1200 W Maple Avenue,Geneva,AL,36340,(334) 684-3655,Acute Care Hospitals,YES,7% worse,7.0,worse,,,,19.5,0,0,122,POOR,Nurses usually respond quickly when patients need help; Patients usually receive help when they request it; Rooms and facilities are usually clean; Rooms were often quiet at night,Nurses often fail to communicate; Doctors often fail to communicate with patients,https://www.hospitalstats.org/ER-Wait-Time/Geneva-County-AL.htm,2025-10-18T16:59:57.418264+00:00
AL,Greene,Greene County Hospital,Eutaw,1h 52m,112.0,https://www.hospitalstats.org/hospital-ratings/greene-county-hospital-eutaw-al.htm,Greene County Hospital Ratings,509 Wilson Avenue,Eutaw,AL,35462,(205) 372-3388,Acute Care Hospitals,YES,,,,,,,,0,0,112,POOR,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Greene-County-AL.htm,2025-10-18T16:59:59.316922+00:00
AL,Hale,Hale County Hospital,Greensboro,1h 54m,114.0,https://www.hospitalstats.org/hospital-ratings/hale-county-hospital-greensboro-al.htm,Hale County Hospital Ratings,508 Green Street,Greensboro,AL,36744,(334) 624-3024,Acute Care Hospitals,YES,,,,,,,,0,0,114,POOR,,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Hale-County-AL.htm,2025-10-18T17:00:01.296128+00:00
AL,Houston,Flowers Hospital,Dothan,3h 25m,205.0,https://www.hospitalstats.org/hospital-ratings/flowers-hospital-dothan-al.htm,Flowers Hospital Ratings,4370 West Main Street,Dothan,AL,36305,(334) 793-5000,Acute Care Hospitals,YES,16% worse,16.0,worse,15.5,16.6,14.4,21.0,1,1,205,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Houston-County-AL.htm,2025-10-18T17:00:04.335776+00:00
AL,Houston,Southeast Health Medical Center,Dothan,3h 35m,215.0,https://www.hospitalstats.org/hospital-ratings/southeast-health-medical-center-dothan-al.htm,Southeast Health Medical Center Ratings,1108 Ross Clark Circle,Dothan,AL,36301,(334) 793-8701,Acute Care Hospitals,YES,5% better,5.0,better,12.0,14.8,8.9,18.0,25,11,215,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Houston-County-AL.htm,2025-10-18T17:00:04.335776+00:00
AL,Jackson,Highlands Medical Center,Scottsboro,3h 6m,186.0,https://www.hospitalstats.org/hospital-ratings/highlands-medical-center-scottsboro-al.htm,Highlands Medical Center Ratings,380 Woods Cove Road,Scottsboro,AL,35768,(256) 259-4444,Acute Care Hospitals,YES,9% worse,9.0,worse,,,13.1,19.7,3,1,186,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Jackson-County-AL.htm,2025-10-18T17:00:06.389800+00:00
AL,Jefferson,Callahan Eye Hospital,Birmingham,1h 42m,102.0,https://www.hospitalstats.org/hospital-ratings/callahan-eye-hospital-birmingham-al.htm,Callahan Eye Hospital Ratings,1720 University Blvd Ste 305,Birmingham,AL,35233,(205) 325-8596,Acute Care Hospitals,YES,,,,,,,,0,0,102,POOR,,Nurses often fail to communicate; Doctors often fail to communicate with patients,https://www.hospitalstats.org/ER-Wait-Time/Jefferson-County-AL.htm,2025-10-18T17:00:17.340835+00:00
AL,Jefferson,Princeton Baptist Medical Center,Birmingham,2h 23m,143.0,https://www.hospitalstats.org/hospital-ratings/princeton-baptist-medical-center-birmingham-al.htm,Princeton Baptist Medical Center Ratings,701 Princeton Avenue Southwest,Birmingham,AL,35211,(205) 783-3800,Acute Care Hospitals,YES,9% worse,9.0,worse,16.1,15.8,12.5,18.0,8,11,143,AVERAGE,Nurses usually take time to communicate well,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Jefferson-County-AL.htm,2025-10-18T17:00:17.340835+00:00
AL,Jefferson,Brookwood Baptist Medical Center,Vestavia,2h 31m,151.0,https://www.hospitalstats.org/hospital-ratings/brookwood-baptist-medical-center-vestavia-al.htm,Brookwood Baptist Medical Center Ratings,1280 Columbiana Road Ste 102,Vestavia,AL,35216,(205) 877-1000,Acute Care Hospitals,YES,4% worse,4.0,worse,14.8,14.9,12.3,16.9,9,2,151,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Jefferson-County-AL.htm,2025-10-18T17:00:17.340835+00:00
AL,Jefferson,"Medical West, An Affiliate Of Uab Health System",Bessemer,2h 48m,168.0,https://www.hospitalstats.org/hospital-ratings/medical-west-an-affiliate-of-uab-health-system-bessemer-al.htm,"Medical West, An Affiliate Of Uab Health System Ratings",995 9th Avenue Southwest,Bessemer,AL,35021,(205) 481-7000,Acute Care Hospitals,YES,6% better,6.0,better,,,11.9,16.3,12,4,168,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Jefferson-County-AL.htm,2025-10-18T17:00:17.340835+00:00
AL,Jefferson,University Of Alabama Hospital,Birmingham,3h 16m,196.0,https://www.hospitalstats.org/hospital-ratings/university-of-alabama-hospital-birmingham-al.htm,University Of Alabama Hospital Ratings,619 South 19th Street,Birmingham,AL,35233,(205) 934-4011,Acute Care Hospitals,YES,7% better,7.0,better,13.3,15.8,8.8,15.1,98,44,196,VERY GOOD,Nurses usually take time to communicate well,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Jefferson-County-AL.htm,2025-10-18T17:00:17.340835+00:00
AL,Jefferson,St. Vincent's East,Birmingham,3h 26m,206.0,https://www.hospitalstats.org/hospital-ratings/st-vincents-east-birmingham-al.htm,St. Vincent's East Ratings,50 Medical Park East Drive,Birmingham,AL,35235,(205) 838-3122,Acute Care Hospitals,YES,6% worse,6.0,worse,13.2,12.3,13.5,20.9,33,7,206,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Jefferson-County-AL.htm,2025-10-18T17:00:17.340835+00:00
AL,Jefferson,Grandview Medical Center,Birmingham,3h 53m,233.0,https://www.hospitalstats.org/hospital-ratings/grandview-medical-center-birmingham-al.htm,Grandview Medical Center Ratings,3690 Grandview Parkway,Birmingham,AL,35243,(205) 971-1000,Acute Care Hospitals,YES,3% worse,3.0,worse,12.4,14.1,11.8,19.8,25,9,233,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Jefferson-County-AL.htm,2025-10-18T17:00:17.340835+00:00
AL,Jefferson,St Vincent's Birmingham,Birmingham,3h 56m,236.0,https://www.hospitalstats.org/hospital-ratings/st-vincents-birmingham-birmingham-al.htm,St Vincent's Birmingham Ratings,810 St Vincent's Drive,Birmingham,AL,35205,(205) 939-7000,Acute Care Hospitals,YES,5% better,5.0,better,13.8,14.3,10.1,15.5,35,7,236,AVERAGE,Nurses usually take time to communicate well,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Jefferson-County-AL.htm,2025-10-18T17:00:17.340835+00:00
AL,Jefferson,Birmingham Va Medical Center,Birmingham,N/A,,https://www.hospitalstats.org/hospital-ratings/birmingham-va-medical-center-birmingham-al.htm,Birmingham Va Medical Center Ratings,700 South 19th Street,Birmingham,AL,35233,(205) 933-4515,Acute Care - Veterans Administration,YES,27% better,27.0,better,12.3,,7.5,13.8,,,,VERY GOOD,Nurses usually take time to communicate well; Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Jefferson-County-AL.htm,2025-10-18T17:00:17.340835+00:00
AL,Jefferson,The Children's Hospital Of Alabama,Birmingham,N/A,,https://www.hospitalstats.org/hospital-ratings/the-childrens-hospital-of-alabama-birmingham-al.htm,The Children's Hospital Of Alabama Ratings,1600 Seventh Avenue South,Birmingham,AL,35233,(205) 939-9100,Childrens,YES,,,,,,,,,,,POOR,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Jefferson-County-AL.htm,2025-10-18T17:00:17.340835+00:00
AL,Lauderdale,North Alabama Medical Center,Florence,2h 57m,177.0,https://www.hospitalstats.org/hospital-ratings/north-alabama-medical-center-florence-al.htm,North Alabama Medical Center Ratings,1701 Veterans Drive,Florence,AL,35630,(256) 629-1000,Acute Care Hospitals,YES,14% worse,14.0,worse,16.5,17.2,12.5,19.5,2,7,177,AVERAGE,Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Lauderdale-County-AL.htm,2025-10-18T17:00:19.373366+00:00
AL,Lawrence,Lawrence Medical Center,Moulton,1h 15m,75.0,https://www.hospitalstats.org/hospital-ratings/lawrence-medical-center-moulton-al.htm,Lawrence Medical Center Ratings,202 Hospital Street,Moulton,AL,35650,(256) 974-2200,Acute Care Hospitals,YES,2% better,2.0,better,,,,17.8,0,0,75,POOR,Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Lawrence-County-AL.htm,2025-10-18T17:00:21.312658+00:00
AL,Lee,The East Alabama Healthcare Authority,Opelika,2h 57m,177.0,https://www.hospitalstats.org/hospital-ratings/the-east-alabama-healthcare-authority-opelika-al.htm,The East Alabama Healthcare Authority Ratings,2000 Pepperell Parkway,Opelika,AL,36801,(334) 749-3411,Acute Care Hospitals,YES,13% worse,13.0,worse,14.5,14.5,15.8,19.8,38,2,177,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Lee-County-AL.htm,2025-10-18T17:00:23.348441+00:00
AL,Limestone,Athens Limestone Hospital,Athens,3h 19m,199.0,https://www.hospitalstats.org/hospital-ratings/athens-limestone-hospital-athens-al.htm,Athens Limestone Hospital Ratings,700 West Market Street,Athens,AL,35611,(256) 233-9292,Acute Care Hospitals,YES,12% worse,12.0,worse,,20.3,10.6,18.8,3,0,199,AVERAGE,Rooms were often quiet at night,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Limestone-County-AL.htm,2025-10-18T17:00:25.313052+00:00
AL,Madison,Crestwood Medical Center,Huntsville,3h 16m,196.0,https://www.hospitalstats.org/hospital-ratings/crestwood-medical-center-huntsville-al.htm,Crestwood Medical Center Ratings,One Hospital Dr Se,Huntsville,AL,35801,(256) 882-3100,Acute Care Hospitals,YES,1% worse,1.0,worse,12.0,14.9,11.4,18.8,4,2,196,AVERAGE,Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Madison-County-AL.htm,2025-10-18T17:00:28.373336+00:00
