Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_St,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,APC_Cd,APC_Desc,Bene_Cnt,CAPC_Srvcs,Avg_Tot_Sbmtd_Chrgs,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Outlier_Srvcs,Avg_Mdcr_Outlier_Amt
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5116,Level 6 Musculoskeletal Procedures,,,,,,,
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5153,Level 3 Airway Endoscopy,,,,,,,
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5154,Level 4 Airway Endoscopy,29,29,20207.13862069,2867.98,2285.06,0,0
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5155,Level 5 Airway Endoscopy,,,,,,,
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5163,Level 3 ENT Procedures,,,,,,,
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5165,Level 5 ENT Procedures,,,,,,,
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5182,Level 2 Vascular Procedures,25,26,5981.1134615384,1280.3384615385,1004.2223076923,0,0
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5183,Level 3 Vascular Procedures,54,58,19065.21362069,2527.6965517241,2003.6693103448,0,0
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5184,Level 4 Vascular Procedures,27,29,38098.94137931,4422.0396551724,3510.8206896552,0,0
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5191,Level 1 Endovascular Procedures,167,171,22398.466432749,2502.9388304094,1744.0159064327,0,0
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5192,Level 2 Endovascular Procedures,43,45,37670.45,4407.4795555556,3492.4424444444,0,0
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5193,Level 3 Endovascular Procedures,90,103,67881.282038835,8206.4554368932,6723.4802912621,,
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5194,Level 4 Endovascular Procedures,23,24,90910.787916667,14135.614583333,12592.864583333,,
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5212,Level 2 Electrophysiologic Procedures,,,,,,,
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5213,Level 3 Electrophysiologic Procedures,29,30,94088.944,20151.1,18551.1,0,0
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5222,Level 2 Pacemaker and Similar Procedures,20,20,45892.0755,6742.768,5315.1045,0,0
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5223,Level 3 Pacemaker and Similar Procedures,36,36,60868.906111111,8881.9555555556,7275.6777777778,0,0
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5224,Level 4 Pacemaker and Similar Procedures,,,,,,,
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5231,Level 1 ICD and Similar Procedures,,,,,,,
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5232,Level 2 ICD and Similar Procedures,,,,,,,
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5302,Level 2 Upper GI Procedures,132,146,10345.367534247,1491.6699315068,1188.3210958904,0,0
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5303,Level 3 Upper GI Procedures,,,,,,,
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5313,Level 3 Lower GI Procedures,,,,,,,
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5331,Complex GI Procedures,,,,,,,
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5341,Abdominal/Peritoneal/Biliary and Related Procedures,47,47,21492.678510638,3047.1604255319,2427.8036170213,0,0
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5361,Level 1 Laparoscopy and Related Services,90,90,24115.043444445,4387.0308888889,3470.4212222222,0,0
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5362,Level 2 Laparoscopy and Related Services,22,22,36261.608636364,7537.6736363636,5948.6636363636,0,0
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5372,Level 2 Urology and Related Services,,,,,,,
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5373,Level 3 Urology and Related Services,54,55,15517.944545455,1595.8358181818,1268.2085454545,0,0
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5374,Level 4 Urology and Related Services,52,55,22452.876545455,2726.7329090909,2153.2472727273,0,0
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5375,Level 5 Urology and Related Services,42,45,19794.763111111,3973.7151111111,3151.4951111111,0,0
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5414,Level 4 Gynecologic Procedures,,,,,,,
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5415,Level 5 Gynecologic Procedures,,,,,,,
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5416,Level 6 Gynecologic Procedures,,,,,,,
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5431,Level 1 Nerve Procedures,,,,,,,
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5627,Level 7 Radiation Therapy,,,,,,,
010006,North Alabama Medical Center,1701 Veterans Drive,Florence,AL,01,35630,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",8011,Comprehensive Observation Services,185,188,15222.970478723,2022.5887234043,1594.3425,0,0
010007,Mizell Memorial Hospital,702 N Main St,Opp,AL,01,36467,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5072,Level 2 Excision/ Biopsy/ Incision and Drainage,12,12,3219.6233333333,1170.04,915.31,0,0
010007,Mizell Memorial Hospital,702 N Main St,Opp,AL,01,36467,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5073,Level 3 Excision/ Biopsy/ Incision and Drainage,,,,,,,
010007,Mizell Memorial Hospital,702 N Main St,Opp,AL,01,36467,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5091,Level 1 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
010007,Mizell Memorial Hospital,702 N Main St,Opp,AL,01,36467,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5112,Level 2 Musculoskeletal Procedures,,,,,,,
010007,Mizell Memorial Hospital,702 N Main St,Opp,AL,01,36467,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5113,Level 3 Musculoskeletal Procedures,11,14,7837.3107142857,1954.6607142857,1557.3642857143,0,0
010007,Mizell Memorial Hospital,702 N Main St,Opp,AL,01,36467,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5114,Level 4 Musculoskeletal Procedures,,,,,,,
010007,Mizell Memorial Hospital,702 N Main St,Opp,AL,01,36467,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5182,Level 2 Vascular Procedures,,,,,,,
010007,Mizell Memorial Hospital,702 N Main St,Opp,AL,01,36467,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5183,Level 3 Vascular Procedures,,,,,,,
010007,Mizell Memorial Hospital,702 N Main St,Opp,AL,01,36467,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5302,Level 2 Upper GI Procedures,,,,,,,
010007,Mizell Memorial Hospital,702 N Main St,Opp,AL,01,36467,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5313,Level 3 Lower GI Procedures,,,,,,,
010007,Mizell Memorial Hospital,702 N Main St,Opp,AL,01,36467,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5341,Abdominal/Peritoneal/Biliary and Related Procedures,,,,,,,
010007,Mizell Memorial Hospital,702 N Main St,Opp,AL,01,36467,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5361,Level 1 Laparoscopy and Related Services,,,,,,,
010007,Mizell Memorial Hospital,702 N Main St,Opp,AL,01,36467,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5431,Level 1 Nerve Procedures,,,,,,,
010007,Mizell Memorial Hospital,702 N Main St,Opp,AL,01,36467,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5491,Level 1 Intraocular Procedures,48,77,4223.7501298701,1804.75,1437.93,0,0
010007,Mizell Memorial Hospital,702 N Main St,Opp,AL,01,36467,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5503,"Level 3 Extraocular, Repair, and Plastic Eye Procedures",,,,,,,
010007,Mizell Memorial Hospital,702 N Main St,Opp,AL,01,36467,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",8011,Comprehensive Observation Services,77,82,7247.3475609756,2038.4267073171,1623.7707317073,0,0
010008,Crenshaw Community Hospital,101 Hospital Circle,Luverne,AL,01,36049,3,"Metropolitan area low commuting: primary flow 10% to <30% to a urbanized area of 50,000 and greater",5112,Level 2 Musculoskeletal Procedures,,,,,,,
010008,Crenshaw Community Hospital,101 Hospital Circle,Luverne,AL,01,36049,3,"Metropolitan area low commuting: primary flow 10% to <30% to a urbanized area of 50,000 and greater",5182,Level 2 Vascular Procedures,,,,,,,
010008,Crenshaw Community Hospital,101 Hospital Circle,Luverne,AL,01,36049,3,"Metropolitan area low commuting: primary flow 10% to <30% to a urbanized area of 50,000 and greater",5183,Level 3 Vascular Procedures,,,,,,,
010008,Crenshaw Community Hospital,101 Hospital Circle,Luverne,AL,01,36049,3,"Metropolitan area low commuting: primary flow 10% to <30% to a urbanized area of 50,000 and greater",5431,Level 1 Nerve Procedures,,,,,,,
010008,Crenshaw Community Hospital,101 Hospital Circle,Luverne,AL,01,36049,3,"Metropolitan area low commuting: primary flow 10% to <30% to a urbanized area of 50,000 and greater",8011,Comprehensive Observation Services,29,34,10981.668529412,1942.8847058824,1528.5647058823,0,0
010011,St Vincent's East,50 Medical Park East Drive,Birmingham,AL,01,35235,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5072,Level 2 Excision/ Biopsy/ Incision and Drainage,20,20,17524.9655,1219.524,952.594,0,0
010011,St Vincent's East,50 Medical Park East Drive,Birmingham,AL,01,35235,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5073,Level 3 Excision/ Biopsy/ Incision and Drainage,17,18,16088.782777778,2262.35,1802.52,0,0
010011,St Vincent's East,50 Medical Park East Drive,Birmingham,AL,01,35235,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5091,Level 1 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
010011,St Vincent's East,50 Medical Park East Drive,Birmingham,AL,01,35235,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5092,Level 2 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
010011,St Vincent's East,50 Medical Park East Drive,Birmingham,AL,01,35235,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5094,Level 4 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
010011,St Vincent's East,50 Medical Park East Drive,Birmingham,AL,01,35235,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5112,Level 2 Musculoskeletal Procedures,11,13,17074.946153846,1256.5984615385,987.33153846154,0,0
010011,St Vincent's East,50 Medical Park East Drive,Birmingham,AL,01,35235,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5113,Level 3 Musculoskeletal Procedures,,,,,,,
010011,St Vincent's East,50 Medical Park East Drive,Birmingham,AL,01,35235,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5114,Level 4 Musculoskeletal Procedures,20,21,37673.215238095,5792.96,4615.53,0,0
010011,St Vincent's East,50 Medical Park East Drive,Birmingham,AL,01,35235,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5115,Level 5 Musculoskeletal Procedures,78,79,48594.776835443,11040.152405063,9440.1524050633,0,0
010011,St Vincent's East,50 Medical Park East Drive,Birmingham,AL,01,35235,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5153,Level 3 Airway Endoscopy,,,,,,,
010011,St Vincent's East,50 Medical Park East Drive,Birmingham,AL,01,35235,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5154,Level 4 Airway Endoscopy,12,12,16943.6275,2919.55,2326.15,0,0
010011,St Vincent's East,50 Medical Park East Drive,Birmingham,AL,01,35235,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5155,Level 5 Airway Endoscopy,,,,,,,
010011,St Vincent's East,50 Medical Park East Drive,Birmingham,AL,01,35235,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5164,Level 4 ENT Procedures,,,,,,,
010011,St Vincent's East,50 Medical Park East Drive,Birmingham,AL,01,35235,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5165,Level 5 ENT Procedures,,,,,,,
010011,St Vincent's East,50 Medical Park East Drive,Birmingham,AL,01,35235,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5182,Level 2 Vascular Procedures,,12,11832.6075,1216.5141666667,951.67416666667,0,0
