Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_St,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
010005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,01,35957,AL,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",178,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,16,18833.25,7566.125,6166.125
010005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,01,35957,AL,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",189,PULMONARY EDEMA AND RESPIRATORY FAILURE,27,24015.925926,8295.962963,7290.1851852
010005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,01,35957,AL,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,35,19884.914286,7726.8571429,6135.8
010005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,01,35957,AL,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,16,15656.25,6311.875,5011.875
010005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,01,35957,AL,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,49,19851.897959,8936.244898,7558.6326531
010005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,01,35957,AL,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,16,18840.1875,6159.75,4859.75
010005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,01,35957,AL,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",16,27011.0625,10227.4375,9127.4375
010005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,01,35957,AL,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",14,15966.785714,6578.3571429,5206.9285714
010005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,01,35957,AL,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",291,HEART FAILURE AND SHOCK WITH MCC,54,18144.777778,9248.5185185,7376.6851852
010005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,01,35957,AL,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,13,27852,8140.6923077,6909.9230769
010005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,01,35957,AL,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,12,57311.833333,31392,21318.75
010005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,01,35957,AL,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",377,GASTROINTESTINAL HEMORRHAGE WITH MCC,15,22497.333333,11645.466667,10312.133333
010005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,01,35957,AL,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",378,GASTROINTESTINAL HEMORRHAGE WITH CC,29,14576.862069,6930.4827586,5240.5172414
010005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,01,35957,AL,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",389,GASTROINTESTINAL OBSTRUCTION WITH CC,18,10320.166667,6148.2222222,4166.1111111
010005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,01,35957,AL,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",30,12677.266667,5999.3,4008.9666667
010005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,01,35957,AL,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,34,27937.117647,14227.176471,12238.176471
010005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,01,35957,AL,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,29,29220.655172,14106.103448,12795.758621
010005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,01,35957,AL,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",603,CELLULITIS WITHOUT MCC,22,13850.409091,6352.3636364,4897.8181818
010005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,01,35957,AL,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",24,11319.666667,5761.0416667,4255.25
010005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,01,35957,AL,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",682,RENAL FAILURE WITH MCC,27,21522.962963,9770.5925926,8825.7037037
010005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,01,35957,AL,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",683,RENAL FAILURE WITH CC,30,13032.4,6786.3,5172.3333333
010005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,01,35957,AL,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,28,21298.678571,8128.3214286,6814.0357143
010005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,01,35957,AL,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,28,11092.5,5994,4738.4285714
010005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,01,35957,AL,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,68,29609.176471,13282.485294,12114.558824
010005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,01,35957,AL,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,16,12896.875,7205.25,6205.25
010005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,01,35957,AL,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",885,PSYCHOSES,14,11352.5,9013.2142857,7530.6428571
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",038,EXTRACRANIAL PROCEDURES WITH CC,18,83230.444444,11236.555556,9291.7222222
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",057,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITHOUT MCC,12,38606.166667,9403.25,6634.4166667
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",064,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,55,77189.836364,13424,11170.509091
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,51,33144.078431,7237.7254902,5288.0588235
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",069,TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,46,29205.086957,5742.9130435,4296.6086957
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",085,TRAUMATIC STUPOR AND COMA <1 HOUR WITH MCC,12,54438,16148.5,13947.166667
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",086,TRAUMATIC STUPOR AND COMA <1 HOUR WITH CC,11,26908.272727,8796.6363636,7430.7272727
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",092,OTHER DISORDERS OF NERVOUS SYSTEM WITH CC,13,25962.769231,7213.6923077,5947.9230769
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",100,SEIZURES WITH MCC,15,68914.4,13313.466667,11296.933333
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",101,SEIZURES WITHOUT MCC,24,29386.333333,6228,4891.875
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",175,PULMONARY EMBOLISM WITH MCC OR ACUTE COR PULMONALE,14,41289.285714,9726.2857143,7950.5
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,175,56619.091429,12259.04,10468.171429
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",178,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,18,36749.666667,7996,6245.7777778
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189,PULMONARY EDEMA AND RESPIRATORY FAILURE,71,45203.492958,8619.5633803,6838.3943662
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,22,39257.727273,7803.3636364,6155
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,17,37355.411765,6461.5294118,4323.8823529
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,92,45785.119565,9165.0869565,7355.6086957
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,22,27505.227273,6088.9090909,4300.5909091
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,16,78185.5625,17659.8125,15975.3125
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",233,CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITH MCC,16,329332.1875,50649.125,47134.1875
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",234,CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITHOUT MCC,12,211866.41667,36120.583333,28770.916667
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",243,PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC,11,84217.272727,15493.090909,13704.909091
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",246,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH MCC OR 4+ ARTERIES O,32,129843.59375,20048.375,18107.375
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",247,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,51,92903.27451,13939.921569,10404.745098
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",252,OTHER VASCULAR PROCEDURES WITH MCC,27,121327.88889,22526.518519,20732.222222
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",253,OTHER VASCULAR PROCEDURES WITH CC,13,123526.69231,17102.230769,13492.461538
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",270,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,13,163427.69231,31497.538462,29151.769231
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",42,50441.309524,10898.809524,9221.1904762
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",21,33855.761905,6559,4343.9047619
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",26,59298.307692,14145.423077,11452.346154
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",42,43935.380952,7635.9285714,5813.952381
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",291,HEART FAILURE AND SHOCK WITH MCC,173,39697.075145,8990.867052,7243.4104046
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",300,PERIPHERAL VASCULAR DISORDERS WITH CC,15,27599.066667,7370.4666667,5707.2
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,35,47180.457143,8332.2,5986.6
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,59,25126.033898,5403.7118644,3713.220339
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,24,15484.625,4054.0416667,2457.5833333
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",312,SYNCOPE AND COLLAPSE,35,31148.714286,6157.9714286,4819.4571429
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",313,CHEST PAIN,30,27521.366667,5234.1333333,3740.3
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",314,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,13,75018.307692,14699.923077,12600.461538
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,13,125355.69231,26892.923077,24834.076923
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,21,66578.952381,16490.238095,14248.095238
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",377,GASTROINTESTINAL HEMORRHAGE WITH MCC,44,44961.022727,11804.477273,10427.909091
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",378,GASTROINTESTINAL HEMORRHAGE WITH CC,60,30256.5,6959.75,5510.6833333
010006,North Alabama Medical Center,Florence,1701 Veterans Drive,01,35630,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",389,GASTROINTESTINAL OBSTRUCTION WITH CC,19,23543.736842,5750.6315789,4181.2105263
