Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,Srvc_Lvl,APC_Cd,APC_Desc,HCPCS_Cd,HCPCS_Desc,Bene_Cnt,CAPC_Srvcs,Avg_Tot_Sbmtd_Chrgs,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Outlier_Srvcs,Avg_Mdcr_Outlier_Amt
State,15,Hawaii,APC,5373,Level 3 Urology and Related Services,,,365,416,7094.2830048077,2161.8319711538,1712.9424038462,0,0
State,15,Hawaii,APC,5374,Level 4 Urology and Related Services,,,356,404,15012.505,3626.2303960396,2851.9088118812,,
State,15,Hawaii,APC,5375,Level 5 Urology and Related Services,,,359,386,21105.904378238,5419.0434974093,4284.6985492228,,
State,15,Hawaii,APC,5376,Level 6 Urology and Related Services,,,35,35,35851.788285714,10091.042,8491.042,,
State,15,Hawaii,APC,5377,Level 7 Urology and Related Services,,,,,,,,,
State,15,Hawaii,APC,5378,Level 8 Urology and Related Services,,,,,,,,,
State,15,Hawaii,APC,5414,Level 4 Gynecologic Procedures,,,119,120,12570.574666667,3282.0644166667,2595.2656666667,0,0
State,15,Hawaii,APC,5415,Level 5 Gynecologic Procedures,,,51,57,26451.84,5181.4766666667,4066.1568421053,,
State,15,Hawaii,APC,5416,Level 6 Gynecologic Procedures,,,26,26,28178.777307692,7947.7853846154,6347.7853846154,0,0
State,15,Hawaii,APC,5431,Level 1 Nerve Procedures,,,145,164,6452.5049390244,2092.8045731707,1656.2704878049,0,0
State,15,Hawaii,APC,5432,Level 2 Nerve Procedures,,,,,,,,,
State,15,Hawaii,APC,5461,Level 1 Neurostimulator and Related Procedures,,,,,,,,,
State,15,Hawaii,APC,5462,Level 2 Neurostimulator and Related Procedures,,,11,11,13969.999090909,7837.8190909091,6246.6318181818,0,0
State,15,Hawaii,APC,5464,Level 4 Neurostimulator and Related Procedures,,,,,,,,,
State,15,Hawaii,APC,5465,Level 5 Neurostimulator and Related Procedures,,,34,35,92588.418571428,31952.252857143,30351.843428571,0,0
State,15,Hawaii,APC,5471,Implantation of Drug Infusion Device,,,,,,,,,
State,15,Hawaii,APC,5491,Level 1 Intraocular Procedures,,,268,356,9818.1149157303,2461.5456460674,1937.0767977528,0,0
State,15,Hawaii,APC,5492,Level 2 Intraocular Procedures,,,117,130,15134.520692308,4429.2687692308,3460.1228461538,0,0
State,15,Hawaii,APC,5503,"Level 3 Extraocular, Repair, and Plastic Eye Procedures",,,32,32,10368.6971875,2451.9059375,1928.530625,0,0
State,15,Hawaii,APC,5504,"Level 4 Extraocular, Repair, and Plastic Eye Procedures",,,11,11,14272.072727273,4180.66,3330.93,0,0
State,15,Hawaii,APC,8011,Comprehensive Observation Services,,,1589,1666,16722.066686675,2852.8092797119,2364.9143637455,23,5196.2322695652
State,16,Idaho,APC,5072,Level 2 Excision/ Biopsy/ Incision and Drainage,,,1958,2042,7472.1849020568,1433.4443095005,1137.3770910872,,
State,16,Idaho,APC,5073,Level 3 Excision/ Biopsy/ Incision and Drainage,,,725,786,13519.005292621,2433.5468829516,1934.0417175572,,
State,16,Idaho,APC,5091,Level 1 Breast/Lymphatic Surgery and Related Procedures,,,272,288,17789.391041667,3277.0457986111,2603.1331597222,,
State,16,Idaho,APC,5092,Level 2 Breast/Lymphatic Surgery and Related Procedures,,,323,323,34768.630216718,5705.9018266254,4536.9071517028,33,4676.4391333333
State,16,Idaho,APC,5093,Level 3 Breast/Lymphatic Surgery and Related Procedures,,,24,24,54176.978333333,8339.78125,6739.78125,12,5340.2078333333
State,16,Idaho,APC,5094,Level 4 Breast/Lymphatic Surgery and Related Procedures,,,,,,,,,
State,16,Idaho,APC,5112,Level 2 Musculoskeletal Procedures,,,747,783,7164.6457215836,1357.5899233716,1077.1589144317,,
State,16,Idaho,APC,5113,Level 3 Musculoskeletal Procedures,,,1093,1142,14335.747845884,2753.6309281961,2182.8317863398,,
State,16,Idaho,APC,5114,Level 4 Musculoskeletal Procedures,,,1693,1719,30684.32628854,6247.0964397906,4962.1090866783,72,3767.9988694444
State,16,Idaho,APC,5115,Level 5 Musculoskeletal Procedures,,,3705,3868,52402.374744053,12263.195199069,10662.500969493,84,3463.9120833333
State,16,Idaho,APC,5116,Level 6 Musculoskeletal Procedures,,,169,173,89571.316300578,20837.010289017,19237.010289017,11,5657.1043454545
State,16,Idaho,APC,5153,Level 3 Airway Endoscopy,,,164,214,4682.1323364486,1557.1698130841,1238.5270560748,,
State,16,Idaho,APC,5154,Level 4 Airway Endoscopy,,,233,240,14580.40975,3213.7810833333,2560.3884583333,0,0
State,16,Idaho,APC,5155,Level 5 Airway Endoscopy,,,156,159,34405.604716981,5897.7544025157,4693.0626415094,39,6054.6613794872
State,16,Idaho,APC,5163,Level 3 ENT Procedures,,,50,57,5234.0264912281,1330.7280701754,1059.7640350877,0,0
State,16,Idaho,APC,5164,Level 4 ENT Procedures,,,126,126,13572.836904762,2652.9671428571,2096.071031746,,
State,16,Idaho,APC,5165,Level 5 ENT Procedures,,,234,243,21723.006255144,4918.7135802469,3898.9992592592,,
State,16,Idaho,APC,5166,Cochlear Implant Procedure,,,40,41,80645.644878049,30542.985365854,28942.985365854,0,0
State,16,Idaho,APC,5182,Level 2 Vascular Procedures,,,530,551,9542.7533575317,1432.2622323049,1135.6124137931,20,6130.8996
State,16,Idaho,APC,5183,Level 3 Vascular Procedures,,,1177,1219,15912.180352748,2845.4638063987,2261.6587940935,19,7092.8124105263
State,16,Idaho,APC,5184,Level 4 Vascular Procedures,,,240,285,27998.373789474,4158.0048070175,3303.4406315789,30,8863.69624
State,16,Idaho,APC,5191,Level 1 Endovascular Procedures,,,1481,1486,27407.274293405,2861.2510296097,2008.5689703903,33,4163.9074484848
State,16,Idaho,APC,5192,Level 2 Endovascular Procedures,,,322,407,38233.072309582,5064.6668796069,4027.3131695332,18,3642.9648888889
State,16,Idaho,APC,5193,Level 3 Endovascular Procedures,,,627,665,70283.676887218,10177.157263158,8583.1721203008,202,3649.4343712871
State,16,Idaho,APC,5194,Level 4 Endovascular Procedures,,,180,186,91429.891182796,16168.755215054,14610.550913978,23,3151.7771478261
State,16,Idaho,APC,5200,Implantation Wireless PA Pressure Monitor,,,34,34,82740.634411765,27166.899705882,25566.899705882,0,0
State,16,Idaho,APC,5212,Level 2 Electrophysiologic Procedures,,,43,43,30308.666744186,6655.508372093,5301.5039534884,,
State,16,Idaho,APC,5213,Level 3 Electrophysiologic Procedures,,,531,542,106187.26894834,22774.716236162,21172.575258303,43,2860.1899395349
State,16,Idaho,APC,5222,Level 2 Pacemaker and Similar Procedures,,,335,335,25499.435940298,7898.1449850746,6313.9903283582,,
State,16,Idaho,APC,5223,Level 3 Pacemaker and Similar Procedures,,,524,524,41575.30980916,9971.6604007634,8370.193110687,,
State,16,Idaho,APC,5224,Level 4 Pacemaker and Similar Procedures,,,61,61,60732.844918033,17973.859508197,16373.859508197,,
State,16,Idaho,APC,5231,Level 1 ICD and Similar Procedures,,,20,20,96182.474,21720.29,20120.29,0,0
State,16,Idaho,APC,5232,Level 2 ICD and Similar Procedures,,,176,176,108047.04784091,30746.507329545,29143.739375,,
State,16,Idaho,APC,5302,Level 2 Upper GI Procedures,,,1196,1340,8124.7454402985,1687.0044328358,1346.2946791045,,
State,16,Idaho,APC,5303,Level 3 Upper GI Procedures,,,176,178,15613.217640449,3082.3196067416,2449.241741573,,
State,16,Idaho,APC,5313,Level 3 Lower GI Procedures,,,146,148,12417.332567568,2416.9477702703,1927.0347297297,,
State,16,Idaho,APC,5331,Complex GI Procedures,,,114,133,21998.528120301,4853.0173684211,3860.1572932331,,
State,16,Idaho,APC,5341,Abdominal/Peritoneal/Biliary and Related Procedures,,,405,424,15531.235613208,3348.1050943396,2658.0593867924,11,4312.2859818182
State,16,Idaho,APC,5361,Level 1 Laparoscopy and Related Services,,,1071,1077,26271.886880223,4938.081457753,3918.7510306407,27,4089.9145777778
State,16,Idaho,APC,5362,Level 2 Laparoscopy and Related Services,,,637,637,42312.855102041,8602.445400314,7001.6224960753,118,3592.1340237288
State,16,Idaho,APC,5372,Level 2 Urology and Related Services,,,1632,2331,849.63214500214,573.92912483912,453.08085371085,,
State,16,Idaho,APC,5373,Level 3 Urology and Related Services,,,1066,1296,4178.1337268518,1716.8441666667,1364.8276929012,,
State,16,Idaho,APC,5374,Level 4 Urology and Related Services,,,852,965,13400.421782383,2986.8503005181,2376.0042279793,,
State,16,Idaho,APC,5375,Level 5 Urology and Related Services,,,921,986,20087.758255578,4470.470851927,3552.1701217038,,
State,16,Idaho,APC,5376,Level 6 Urology and Related Services,,,142,144,25022.28375,7945.8920833333,6362.5257638889,0,0
State,16,Idaho,APC,5377,Level 7 Urology and Related Services,,,,,,,,,
State,16,Idaho,APC,5378,Level 8 Urology and Related Services,,,20,21,47401.902380952,18483.78952381,16883.78952381,0,0
State,16,Idaho,APC,5414,Level 4 Gynecologic Procedures,,,149,150,12066.865333333,2669.7776,2121.3502,0,0
State,16,Idaho,APC,5415,Level 5 Gynecologic Procedures,,,170,176,19786.437272727,4443.6302272727,3536.1992613636,,
State,16,Idaho,APC,5416,Level 6 Gynecologic Procedures,,,42,42,34779.478809524,6459.7695238095,5128.8364285714,,
State,16,Idaho,APC,5431,Level 1 Nerve Procedures,,,1208,1361,8672.1357531227,1664.4409478325,1320.057994122,0,0
State,16,Idaho,APC,5432,Level 2 Nerve Procedures,,,30,30,18352.206,5741.1423333333,4539.0343333333,,
State,16,Idaho,APC,5461,Level 1 Neurostimulator and Related Procedures,,,42,42,14064.303809524,3003.6823809524,2381.9159523809,0,0
State,16,Idaho,APC,5462,Level 2 Neurostimulator and Related Procedures,,,161,187,18023.063689839,5728.4939037433,4564.0067379679,,
State,16,Idaho,APC,5463,Level 3 Neurostimulator and Related Procedures,,,,,,,,,
State,16,Idaho,APC,5464,Level 4 Neurostimulator and Related Procedures,,,80,81,73337.897407407,19945.870123457,18345.542345679,,
State,16,Idaho,APC,5465,Level 5 Neurostimulator and Related Procedures,,,218,219,121303.98296804,27088.530365297,25486.793561644,49,12722.9994
State,16,Idaho,APC,5471,Implantation of Drug Infusion Device,,,115,116,65558.298103448,15266.311465517,13673.208017241,,
State,16,Idaho,APC,5491,Level 1 Intraocular Procedures,,,354,535,12661.132785047,2041.4657757009,1621.1771214953,,
State,16,Idaho,APC,5492,Level 2 Intraocular Procedures,,,228,257,26337.874863813,3691.3393774319,2931.3864202335,0,0
State,16,Idaho,APC,5503,"Level 3 Extraocular, Repair, and Plastic Eye Procedures",,,118,121,10123.640991735,1923.69,1524.5258677686,,
State,16,Idaho,APC,5504,"Level 4 Extraocular, Repair, and Plastic Eye Procedures",,,21,23,19622.507391304,3257.7282608696,2595.5869565217,,
State,16,Idaho,APC,5627,Level 7 Radiation Therapy,,,24,27,38750.012222222,7216.3562962963,5749.6081481481,,
State,16,Idaho,APC,8011,Comprehensive Observation Services,,,2803,2912,17805.391184753,2356.1623351648,1919.6183962912,82,5167.1925780488
State,17,Illinois,APC,5072,Level 2 Excision/ Biopsy/ Incision and Drainage,,,15222,15849,11036.247220014,1441.9780774812,1143.2453214714,43,6571.5395069767
State,17,Illinois,APC,5073,Level 3 Excision/ Biopsy/ Incision and Drainage,,,4450,4819,20920.59625856,2482.2131562565,1968.503164557,45,6672.6825822222
State,17,Illinois,APC,5091,Level 1 Breast/Lymphatic Surgery and Related Procedures,,,2043,2112,25268.99079072,3385.4466382576,2691.6245407197,11,6138.4919272727
State,17,Illinois,APC,5092,Level 2 Breast/Lymphatic Surgery and Related Procedures,,,2121,2127,44050.507550541,5833.5964409967,4636.9228067701,54,4591.1980074074
State,17,Illinois,APC,5093,Level 3 Breast/Lymphatic Surgery and Related Procedures,,,189,194,51942.072835051,8654.4780927835,7049.8503092784,17,4776.7338705882
State,17,Illinois,APC,5094,Level 4 Breast/Lymphatic Surgery and Related Procedures,,,136,144,94680.920902778,16444.656597222,14844.656597222,,
State,17,Illinois,APC,5112,Level 2 Musculoskeletal Procedures,,,2324,2423,11690.340998762,1375.9250433347,1088.8581221626,,
State,17,Illinois,APC,5113,Level 3 Musculoskeletal Procedures,,,3970,4061,22780.057037675,2844.4625067717,2252.5393646885,43,5077.3084372093
State,17,Illinois,APC,5114,Level 4 Musculoskeletal Procedures,,,6061,6129,42365.583731441,6389.5856730299,5071.1486849405,124,3728.762483871
State,17,Illinois,APC,5115,Level 5 Musculoskeletal Procedures,,,17557,18201,69021.839639581,12699.464125048,11097.526280424,363,2637.4693564738
State,17,Illinois,APC,5116,Level 6 Musculoskeletal Procedures,,,488,495,111714.91690909,21136.71,19534.662222222,13,3133.9095846154
State,17,Illinois,APC,5153,Level 3 Airway Endoscopy,,,1372,1601,11230.580880699,1546.9718675828,1228.104678326,,
State,17,Illinois,APC,5154,Level 4 Airway Endoscopy,,,2502,2655,28169.389574388,3248.3826666667,2577.3584218456,42,4254.6991666667
State,17,Illinois,APC,5155,Level 5 Airway Endoscopy,,,1444,1458,42985.781872428,6134.6825788752,4876.0004938272,24,3585.9919083333
State,17,Illinois,APC,5163,Level 3 ENT Procedures,,,281,333,8827.1064864865,1252.5696096096,990.95615615615,0,0
State,17,Illinois,APC,5164,Level 4 ENT Procedures,,,561,567,21616.996507936,2749.2290652557,2180.5025925926,,
State,17,Illinois,APC,5165,Level 5 ENT Procedures,,,1283,1284,41254.951316199,5263.475864486,4180.7191588785,43,5927.8114651163
State,17,Illinois,APC,5166,Cochlear Implant Procedure,,,122,124,142583.96790323,32564.796290323,30960.414274193,0,0
State,17,Illinois,APC,5182,Level 2 Vascular Procedures,,,2944,3183,9150.8933678919,1450.9275746151,1150.0238077286,32,6323.238075
State,17,Illinois,APC,5183,Level 3 Vascular Procedures,,,8002,8382,19356.304018134,2891.8149606299,2296.6260749224,105,6519.1542266667
State,17,Illinois,APC,5184,Level 4 Vascular Procedures,,,2133,2284,35939.477035902,4924.3009150613,3914.7483274956,68,4936.9901
State,17,Illinois,APC,5191,Level 1 Endovascular Procedures,,,11682,11754,24041.11140633,2868.3177088651,2007.2338667687,56,6445.367775
State,17,Illinois,APC,5192,Level 2 Endovascular Procedures,,,2686,3095,33529.024103392,5057.2428788368,4012.1683004846,66,3861.1992575757
State,17,Illinois,APC,5193,Level 3 Endovascular Procedures,,,6001,6532,67186.259572872,10212.850150031,8628.3083573178,426,2548.5281647887
State,17,Illinois,APC,5194,Level 4 Endovascular Procedures,,,1665,1756,94217.01583713,16685.014515945,15091.593473804,91,7964.9314769231
State,17,Illinois,APC,5200,Implantation Wireless PA Pressure Monitor,,,245,245,159668.79363265,27118.432693878,25516.825755102,,
State,17,Illinois,APC,5211,Level 1 Electrophysiologic Procedures,,,,,,,,,
State,17,Illinois,APC,5212,Level 2 Electrophysiologic Procedures,,,281,283,47107.659929329,6641.6982332156,5285.8148763251,14,3301.4611
State,17,Illinois,APC,5213,Level 3 Electrophysiologic Procedures,,,4104,4175,123066.60288862,22993.924692215,21390.392699401,19,11192.8838
State,17,Illinois,APC,5222,Level 2 Pacemaker and Similar Procedures,,,1386,1390,41793.731402878,7906.0407410072,6332.1456258993,,
State,17,Illinois,APC,5223,Level 3 Pacemaker and Similar Procedures,,,2566,2566,53615.379957132,10061.699933749,8457.4065510522,19,3039.4828947368
State,17,Illinois,APC,5224,Level 4 Pacemaker and Similar Procedures,,,472,472,93850.611228814,18167.602902542,16564.761038136,,
State,17,Illinois,APC,5231,Level 1 ICD and Similar Procedures,,,248,248,114639.28737903,22216.040645161,20610.031330645,,
State,17,Illinois,APC,5232,Level 2 ICD and Similar Procedures,,,1328,1332,154824.29651652,31129.006614114,29525.175022523,,
State,17,Illinois,APC,5302,Level 2 Upper GI Procedures,,,8038,8956,13339.379019652,1710.820895489,1362.2699955337,15,5444.66636
State,17,Illinois,APC,5303,Level 3 Upper GI Procedures,,,1278,1306,20337.418575804,3192.3416232772,2537.0530168453,,
State,17,Illinois,APC,5313,Level 3 Lower GI Procedures,,,1464,1493,17994.63316142,2499.3186403215,2003.4539383791,,
State,17,Illinois,APC,5331,Complex GI Procedures,,,1008,1226,28728.616443719,4895.3709461664,3889.1213866232,18,2946.9068222222
State,17,Illinois,APC,5341,Abdominal/Peritoneal/Biliary and Related Procedures,,,3085,3334,23469.497534493,3458.0478254349,2742.9162117576,62,5010.4082225806
State,17,Illinois,APC,5361,Level 1 Laparoscopy and Related Services,,,6001,6042,37366.575241642,5073.2988563389,4024.8211188348,124,4074.1288677419
State,17,Illinois,APC,5362,Level 2 Laparoscopy and Related Services,,,2933,2941,60582.196739204,8848.4351275076,7245.5339374363,161,2430.9852608696
State,17,Illinois,APC,5372,Level 2 Urology and Related Services,,,4923,7293,3911.0968065268,603.82304264363,475.45592074592,16,5077.758525
State,17,Illinois,APC,5373,Level 3 Urology and Related Services,,,6184,7532,13046.253839618,1807.5564922995,1432.4740533723,24,5374.9786416667
State,17,Illinois,APC,5374,Level 4 Urology and Related Services,,,6089,7064,22574.577851076,3131.7312245187,2486.8601543035,41,6730.2109512195
State,17,Illinois,APC,5375,Level 5 Urology and Related Services,,,5645,5962,32389.249446494,4608.4185810131,3660.1842603153,57,6831.3644
State,17,Illinois,APC,5376,Level 6 Urology and Related Services,,,689,697,44065.998651363,8444.1156384505,6845.4832137733,,
State,17,Illinois,APC,5377,Level 7 Urology and Related Services,,,36,36,64539.389444444,12005.131666667,10395.695277778,,
State,17,Illinois,APC,5378,Level 8 Urology and Related Services,,,231,233,106715.36575107,18642.170643777,17041.200686695,,
State,17,Illinois,APC,5414,Level 4 Gynecologic Procedures,,,2032,2063,19841.970193892,2750.707401842,2179.1066165778,,
State,17,Illinois,APC,5415,Level 5 Gynecologic Procedures,,,802,822,31074.051654501,4511.0447445255,3578.048540146,,
State,17,Illinois,APC,5416,Level 6 Gynecologic Procedures,,,362,362,43376.457044199,6798.4412983425,5375.5603867403,,
State,17,Illinois,APC,5431,Level 1 Nerve Procedures,,,4460,5369,12140.706036506,1743.1608977463,1379.5324175824,11,5012.7953272727
State,17,Illinois,APC,5432,Level 2 Nerve Procedures,,,81,82,49901.689756097,6024.5651219512,4795.4463414634,,
State,17,Illinois,APC,5461,Level 1 Neurostimulator and Related Procedures,,,163,164,26195.364695122,3127.6437195122,2478.0571341463,,
State,17,Illinois,APC,5462,Level 2 Neurostimulator and Related Procedures,,,542,646,33879.914349845,6027.1353250774,4796.024876161,16,3683.458625
State,17,Illinois,APC,5463,Level 3 Neurostimulator and Related Procedures,,,72,73,61315.354246575,7307.7712328767,6100.4336986301,,
State,17,Illinois,APC,5464,Level 4 Neurostimulator and Related Procedures,,,504,530,97065.157339623,20913.589698113,19311.108603774,,
State,17,Illinois,APC,5465,Level 5 Neurostimulator and Related Procedures,,,643,653,124995.77909648,28496.013506891,26894.968958652,,
State,17,Illinois,APC,5471,Implantation of Drug Infusion Device,,,110,113,79765.431150442,16238.940619469,14643.356283186,,
State,17,Illinois,APC,5491,Level 1 Intraocular Procedures,,,13251,19440,14138.603893519,2108.8843461934,1673.8152278807,11,4663.2213090909
State,17,Illinois,APC,5492,Level 2 Intraocular Procedures,,,2194,2405,26960.802590437,3944.5954636175,3130.3831600831,32,5585.4346625
State,17,Illinois,APC,5493,Level 3 Intraocular Procedures,,,15,16,48575.9425,7353.89,5859.2,,
State,17,Illinois,APC,5494,Level 4 Intraocular Procedures,,,,,,,,,
State,17,Illinois,APC,5503,"Level 3 Extraocular, Repair, and Plastic Eye Procedures",,,991,1039,16687.445322425,2101.3209913378,1668.7378152069,,
State,17,Illinois,APC,5504,"Level 4 Extraocular, Repair, and Plastic Eye Procedures",,,156,160,31050.910125,3507.013875,2786.3300625,,
State,17,Illinois,APC,5627,Level 7 Radiation Therapy,,,334,367,73110.408991826,7660.5655040872,6093.1611716621,50,6126.260476
State,17,Illinois,APC,5881,Ancillary Outpatient Services When Patient Dies,,,11,11,127523.05272727,11705.535454545,10105.535454545,,
